Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hepatitis C	9/157	8.579839e-01	9.999951e-01	0	0	7.314866e-01	1.120418e-01	CLDN3;APAF1;EIF2AK3;PIK3R3;PIK3R2;IFIT1;RAF1;IKBKE;JAK1
KEGG_2021_Human	Diabetic cardiomyopathy	12/203	8.605464e-01	9.999951e-01	0	0	7.554560e-01	1.134602e-01	RYR2;MAPK11;COL3A1;ACE;SLC2A1;PIK3R3;PIK3R2;CD36;MMP9;PDK2;MAPK12;MAPK13
KEGG_2021_Human	alpha-Linolenic acid metabolism	1/25	8.637897e-01	9.999951e-01	0	0	5.019595e-01	7.349987e-02	PLA2G6
KEGG_2021_Human	Cholinergic synapse	6/113	8.725640e-01	9.999951e-01	0	0	6.746978e-01	9.197434e-02	CREB3L4;CAMK4;BCL2;PIK3R3;PIK3R2;JAK2
KEGG_2021_Human	Serotonergic synapse	6/113	8.725640e-01	9.999951e-01	0	0	6.746978e-01	9.197434e-02	CYP2C8;GABRB1;ALOX15;RAF1;CYP2C18;RAPGEF3
KEGG_2021_Human	mRNA surveillance pathway	5/98	8.790091e-01	9.999951e-01	0	0	6.469569e-01	8.343155e-02	UPF3B;PPP2R3B;MSI2;PABPC1L2A;SMG6
KEGG_2021_Human	Peroxisome	4/82	8.825848e-01	9.999951e-01	0	0	6.171969e-01	7.708813e-02	PECR;PEX1;HAO2;PAOX
KEGG_2021_Human	Cortisol synthesis and secretion	3/65	8.838706e-01	9.999951e-01	0	0	5.824806e-01	7.190409e-02	CREB3L4;CYP11A1;CACNA1H
KEGG_2021_Human	Biosynthesis of unsaturated fatty acids	1/27	8.838823e-01	9.999951e-01	0	0	4.632970e-01	5.718540e-02	FADS1
KEGG_2021_Human	Collecting duct acid secretion	1/27	8.838823e-01	9.999951e-01	0	0	4.632970e-01	5.718540e-02	ATP6V1E2
KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	8.845653e-01	9.999951e-01	0	0	5.351634e-01	6.564259e-02	PIK3R3;PIK3R2
KEGG_2021_Human	Pyruvate metabolism	2/47	8.845653e-01	9.999951e-01	0	0	5.351634e-01	6.564259e-02	ADH4;LDHD
KEGG_2021_Human	Sphingolipid metabolism	2/49	8.982685e-01	9.999951e-01	0	0	5.123349e-01	5.496650e-02	SMPD3;SMPD1
KEGG_2021_Human	Pancreatic secretion	5/102	8.990738e-01	9.999951e-01	0	0	6.201433e-01	6.597712e-02	PNLIPRP1;RYR2;PRSS1;SLC26A3;SLC9A1
KEGG_2021_Human	Renin secretion	3/69	9.068156e-01	9.999951e-01	0	0	5.470599e-01	5.351127e-02	PPP3R1;ACE;CALML3
KEGG_2021_Human	Tight junction	9/169	9.076536e-01	9.999951e-01	0	0	6.761819e-01	6.551691e-02	CLDN3;MYL2;NEDD4;ERBB2;AMOTL2;RAPGEF6;CGNL1;RUNX1;LLGL2
KEGG_2021_Human	Ascorbate and aldarate metabolism	1/30	9.086058e-01	9.999951e-01	0	0	4.153021e-01	3.980418e-02	KL
KEGG_2021_Human	beta-Alanine metabolism	1/30	9.086058e-01	9.999951e-01	0	0	4.153021e-01	3.980418e-02	DPYS
KEGG_2021_Human	Circadian rhythm	1/31	9.156170e-01	9.999951e-01	0	0	4.014370e-01	3.538953e-02	CRY2
KEGG_2021_Human	Galactose metabolism	1/31	9.156170e-01	9.999951e-01	0	0	4.014370e-01	3.538953e-02	GANC
KEGG_2021_Human	RNA polymerase	1/31	9.156170e-01	9.999951e-01	0	0	4.014370e-01	3.538953e-02	POLR2G
KEGG_2021_Human	GABAergic synapse	4/89	9.172175e-01	9.999951e-01	0	0	5.661534e-01	4.892170e-02	GABRB1;GABBR1;GLS2;GLUL
KEGG_2021_Human	Endocrine and other factor-regulated calcium reabsorption	2/53	9.212405e-01	9.999951e-01	0	0	4.720492e-01	3.872417e-02	KL;SLC8A1
KEGG_2021_Human	Fructose and mannose metabolism	1/33	9.280679e-01	9.999951e-01	0	0	3.763063e-01	2.809141e-02	PFKFB4
KEGG_2021_Human	SNARE interactions in vesicular transport	1/33	9.280679e-01	9.999951e-01	0	0	3.763063e-01	2.809141e-02	STX11
KEGG_2021_Human	PPAR signaling pathway	3/74	9.296892e-01	9.999951e-01	0	0	5.083964e-01	3.706458e-02	PDPK1;OLR1;CD36
KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	9.308030e-01	9.999951e-01	0	0	4.541867e-01	3.256866e-02	PIK3R3;PIK3R2
KEGG_2021_Human	Thyroid hormone synthesis	3/75	9.335938e-01	9.999951e-01	0	0	5.013080e-01	3.444678e-02	CREB3L4;SERPINA7;ASGR1
KEGG_2021_Human	Amyotrophic lateral sclerosis	21/364	9.339069e-01	9.999951e-01	0	0	7.344102e-01	5.021793e-02	DNAH3;GRIA2;DAXX;DNAI2;APAF1;DNAH7;DNAH14;EIF2AK3;WIPI1;AMBRA1;MAPK12;GRIN1;MAPK13;FIG4;MAPK11;PPP3R1;ATXN2;KLC3;CHMP2B;BCL2;ATF6
KEGG_2021_Human	Legionellosis	2/57	9.392595e-01	9.999951e-01	0	0	4.376233e-01	2.742299e-02	APAF1;IL18
KEGG_2021_Human	Bacterial invasion of epithelial cells	3/77	9.408095e-01	9.999951e-01	0	0	4.877061e-01	2.975720e-02	PIK3R3;PIK3R2;CBL
KEGG_2021_Human	Retrograde endocannabinoid signaling	7/148	9.420781e-01	9.999951e-01	0	0	5.966236e-01	3.559879e-02	RIMS1;GRIA2;MAPK11;GABRB1;NAPEPLD;MAPK12;MAPK13
KEGG_2021_Human	Pathways of neurodegeneration	28/475	9.440611e-01	9.999951e-01	0	0	7.505533e-01	4.320512e-02	DNAH3;GRIA2;RYR2;DNAH7;CALML3;AMBRA1;PPP3R1;ATXN2;KLC3;APC2;DAXX;DNAI2;APAF1;WNT7B;DNAH14;FZD6;EIF2AK3;WIPI1;MAPK12;GRIN1;MAPK13;FIG4;MAPK11;CHMP2B;BCL2;MAPT;RAF1;ATF6
KEGG_2021_Human	RNA degradation	3/79	9.472926e-01	9.999951e-01	0	0	4.748201e-01	2.571021e-02	CNOT10;PABPC1L2A;EXOSC1
KEGG_2021_Human	Mineral absorption	2/60	9.501259e-01	9.999951e-01	0	0	4.149200e-01	2.122762e-02	SLC26A3;SLC8A1
KEGG_2021_Human	Cushing syndrome	7/155	9.574921e-01	9.999951e-01	0	0	5.681879e-01	2.468084e-02	APC2;CREB3L4;CYP11A1;WNT7B;FZD6;WDR5;CACNA1H
KEGG_2021_Human	Non-alcoholic fatty liver disease	7/155	9.574921e-01	9.999951e-01	0	0	5.681879e-01	2.468084e-02	MAPK11;LEPR;EIF2AK3;PIK3R3;PIK3R2;MAPK12;MAPK13
KEGG_2021_Human	Cytosolic DNA-sensing pathway	2/63	9.591208e-01	9.999951e-01	0	0	3.944498e-01	1.646366e-02	IL18;IKBKE
KEGG_2021_Human	Prion disease	14/273	9.617881e-01	9.999951e-01	0	0	6.483994e-01	2.526234e-02	RYR2;APAF1;EIF2AK3;PIK3R3;PIK3R2;MAPK12;GRIN1;MAPK13;MAPK11;PPP3R1;KLC3;C7;CREB3L4;NCAM1
KEGG_2021_Human	Fatty acid degradation	1/43	9.676287e-01	9.999951e-01	0	0	2.865541e-01	9.429588e-03	ADH4
KEGG_2021_Human	Gap junction	3/88	9.690722e-01	9.999951e-01	0	0	4.243373e-01	1.333106e-02	PDGFRB;PDGFRA;RAF1
KEGG_2021_Human	Vasopressin-regulated water reabsorption	1/44	9.701135e-01	9.999951e-01	0	0	2.798748e-01	8.492014e-03	CREB3L4
KEGG_2021_Human	Mitophagy	2/68	9.707585e-01	9.999951e-01	0	0	3.644682e-01	1.081652e-02	EIF2AK3;AMBRA1
KEGG_2021_Human	Thermogenesis	11/232	9.715725e-01	9.999951e-01	0	0	5.971214e-01	1.722059e-02	ADCY10;MAPK11;ACTL6B;RPS6KB1;CREB3L4;NDUFAF4;DPF1;RPS6KB2;COX10;MAPK12;MAPK13
KEGG_2021_Human	Glycosphingolipid biosynthesis	1/45	9.724077e-01	9.999951e-01	0	0	2.734992e-01	7.652541e-03	ST3GAL4
KEGG_2021_Human	Bile secretion	3/90	9.725894e-01	9.999951e-01	0	0	4.145373e-01	1.152135e-02	SLC2A1;SLC4A5;SLC9A1
KEGG_2021_Human	Other types of O-glycan biosynthesis	1/47	9.764815e-01	9.999951e-01	0	0	2.615795e-01	6.225455e-03	GALNT8
KEGG_2021_Human	Spliceosome	6/150	9.766415e-01	9.999951e-01	0	0	5.003277e-01	1.182557e-02	XAB2;PRPF38A;CDC40;SRSF8;RBM22;U2AF1L4
KEGG_2021_Human	Alcoholism	8/186	9.770731e-01	9.999951e-01	0	0	5.393848e-01	1.251041e-02	NTRK2;TH;CREB3L4;CAMK4;CALML3;RAF1;HDAC9;GRIN1
KEGG_2021_Human	Salivary secretion	3/93	9.771619e-01	9.999951e-01	0	0	4.006540e-01	9.256294e-03	CALML3;LPO;SLC9A1
KEGG_2021_Human	Valine, leucine and isoleucine degradation	1/48	9.782871e-01	9.999951e-01	0	0	2.560001e-01	5.619743e-03	AGXT2
KEGG_2021_Human	Neutrophil extracellular trap formation	8/189	9.800062e-01	9.999951e-01	0	0	5.303577e-01	1.071131e-02	MAPK11;PIK3R3;PIK3R2;PADI4;RAF1;HDAC9;MAPK12;MAPK13
KEGG_2021_Human	Vibrio cholerae infection	1/50	9.814932e-01	9.999951e-01	0	0	2.455245e-01	4.586440e-03	ATP6V1E2
KEGG_2021_Human	Chemokine signaling pathway	8/192	9.825898e-01	9.999951e-01	0	0	5.216250e-01	9.161593e-03	GRK1;PREX1;GRK6;PIK3R3;PIK3R2;RAF1;RASGRP2;JAK2
KEGG_2021_Human	Glutathione metabolism	1/57	9.894213e-01	9.999951e-01	0	0	2.147523e-01	2.283905e-03	GSTM4
KEGG_2021_Human	Neuroactive ligand-receptor interaction	16/341	9.896529e-01	9.999951e-01	0	0	5.891780e-01	6.128056e-03	GRIA2;OXTR;PRSS1;GABRB1;GABBR1;CHRNA2;CHRNA5;GRID1;GZMA;LPAR2;GRIN1;P2RX6;P2RX5;GRM8;LEPR;TSPO
KEGG_2021_Human	Taste transduction	2/86	9.915057e-01	9.999951e-01	0	0	2.860878e-01	2.440492e-03	GABBR1;SCN9A
KEGG_2021_Human	Protein processing in endoplasmic reticulum	6/171	9.920777e-01	9.999951e-01	0	0	4.361492e-01	3.469060e-03	SEC24B;NGLY1;EIF2AK3;BCL2;MAN1C1;ATF6
KEGG_2021_Human	Alzheimer disease	17/369	9.933119e-01	9.999951e-01	0	0	5.775053e-01	3.875386e-03	APC2;APAF1;WNT7B;FZD6;EIF2AK3;PIK3R3;CALML3;PIK3R2;WIPI1;AMBRA1;GRIN1;PPP3R1;KLC3;MAPT;APBB1;RAF1;ATF6
KEGG_2021_Human	Systemic lupus erythematosus	4/135	9.936724e-01	9.999951e-01	0	0	3.664322e-01	2.326006e-03	HLA-DMA;C7;CD80;HLA-DQB1
KEGG_2021_Human	Huntington disease	13/306	9.945820e-01	9.999951e-01	0	0	5.308751e-01	2.884079e-03	DNAH3;GRIA2;DNAI2;APAF1;DNAH7;DNAH14;WIPI1;AMBRA1;GRIN1;KLC3;CREB3L4;EP300;POLR2G
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	1/66	9.948470e-01	9.999951e-01	0	0	1.849269e-01	9.553954e-04	GATC
KEGG_2021_Human	Glycolysis / Gluconeogenesis	1/67	9.952428e-01	9.999951e-01	0	0	1.821151e-01	8.684242e-04	ADH4
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	2/100	9.968320e-01	9.999951e-01	0	0	2.450313e-01	7.774981e-04	IL18;TNFRSF10B
KEGG_2021_Human	Ribosome	4/158	9.984532e-01	9.999951e-01	0	0	3.113143e-01	4.819221e-04	RPL23;MRPS10;RPL22L1;MRPL10
KEGG_2021_Human	Parkinson disease	8/249	9.990066e-01	9.999951e-01	0	0	3.970116e-01	3.945754e-04	DAXX;KLC3;TH;APAF1;EIF2AK3;CALML3;MAPT;ATF6
KEGG_2021_Human	Cytokine-cytokine receptor interaction	10/295	9.993098e-01	9.999951e-01	0	0	4.191853e-01	2.894128e-04	EDAR;IL15RA;ACVR1C;IL23R;IFNGR2;IL18;LEPR;TNFRSF10B;TNFRSF11A;ACVR2A
KEGG_2021_Human	Oxidative phosphorylation	2/133	9.997055e-01	9.999951e-01	0	0	1.829766e-01	5.389044e-05	ATP6V1E2;COX10
KEGG_2021_Human	Olfactory transduction	4/440	9.999951e-01	9.999951e-01	0	0	1.082665e-01	5.298335e-07	PDE2A;CALML3;SLC8A1;CNGB1
